pca1,pca2,pca3,pca4
26.1396658969,-12.5531999587,0.891037942243,-1.3564704238
-9.83671288736,-13.9306341965,1.08875891651,-2.17886028182
-22.8653460379,11.7912954142,-0.880311378639,-3.57610284138
-28.4296597444,0.573341549556,0.0363541799167,-4.68636743463
-18.9196858427,13.8693769609,-1.19912528562,1.43078587496
-3.85965826184,12.427864759,-1.06101142248,-0.643404171654
20.1533425585,12.4125839341,-1.06434844301,-1.81537834526
-20.8913395129,12.7815122425,-1.02731186577,-1.57679709249
4.12228795578,12.8476863241,-1.0467041792,-2.70344679791
9.1488519153,12.0544439013,-0.959913628199,-3.76465954635
-18.7971244886,10.0699877222,-0.728554575856,-4.64243773917
-5.54615613579,5.24836148825,-0.689183663057,6.33559531816
-26.780888971,-14.7987245432,0.974923705002,5.91494198457
8.59615515992,1.67086552671,-0.367206229282,5.10983588693
-28.5700535146,5.26089675076,-0.621932225255,5.45001859226
-23.3632141745,-0.341299243835,-0.0688890762244,1.29501660161
18.1615991166,12.3554672352,-1.09271998454,0.242326579202
26.469079368,4.66603353626,-0.502428661782,-0.838547407605
26.4135590928,5.72517129945,-0.502328833619,-3.81294908278
-5.918335316,13.482730661,-1.03144604207,-3.59279185482
-6.25506595089,-2.6487370197,0.0531857606677,2.1316680277
-2.83883898477,-13.6786590745,1.03788237515,-1.20520147963
-25.6076192369,5.6345365486,-0.498920127109,-0.551957327119
15.136106997,-12.9300973928,1.00506511993,-3.28709580755
10.1461791178,12.1481535247,-0.956946225416,-3.72884354012
-22.7341153927,9.64449539299,-0.990120977952,6.37590496408
-21.79070478,-14.5581045001,0.964135960927,4.85858972591
-24.7883610321,-14.6747147681,0.978323692731,4.87281177924
19.9248373185,-6.79213743249,0.362556671506,1.82701710674
12.1604958234,-13.1283491928,0.906358230822,0.706823297971
-12.8197190848,-14.1104735489,1.02619103672,0.822799550069
4.21181277314,10.8407634814,-0.960887934118,0.258215764859
-23.524744667,3.69503221112,-0.383808398037,0.385298865479
30.6553746863,0.700814437033,-0.370436636244,4.96093323045
-16.6298195669,6.87419261159,-0.735590359071,3.38920392319
20.883621765,-5.71650795235,0.253752368715,1.82882246361
-19.4388118409,1.83473153505,-0.304911383781,2.30513804044
25.7871272426,-3.33132713672,0.104140937622,-0.107551135212
-19.6041263397,5.81981306473,-0.566320615877,0.395013522141
19.1455193041,-12.7620577369,0.902954453492,-1.32080296044
2.28873792243,8.70628719427,-0.774768474058,-1.66694224889
-9.7530465787,9.31854571159,-0.739399030221,-2.71808231543
9.46784331582,4.08620303742,-0.36367645663,-3.79830105485
30.3680291097,6.87473389305,-0.576740381525,-4.86016503015
-25.2461675748,-3.36966811625,0.175938334719,1.23900521524
-16.9523259224,-11.1032311497,0.874337231855,-2.02500476401
29.5279875762,2.83748374648,-0.267101587514,-3.92917064937
-4.80902295073,10.5970962258,-0.774758216034,-4.66092169619
-26.0405572138,-9.39856280659,0.848210072162,-4.93566623209
18.5520163082,3.22749021604,-0.576439799825,6.14388762925
17.7435002566,-1.82358626523,-0.119725788751,5.00868399373
-7.80091259703,-14.0299563163,0.904547995868,4.81062015351
-25.7915541833,-14.7050423393,1.01417405483,3.90264451571
23.2794808636,9.48120429348,-0.887617111563,-0.735168604528
-15.8244994907,-14.2249791697,1.09915121075,-1.13384242457
-2.75537779022,9.59779082005,-0.764456308803,-2.6961551315
9.03157505042,15.0022908725,-1.18178750642,-3.67006155209
-28.5430331322,3.59439218797,-0.248977118904,-3.56777071182
-28.4707637337,1.6458578594,-0.0660047210175,-4.60782426734
-26.3781863782,0.452658674804,-0.251028205432,5.28887759248
-7.44838759903,2.29684897161,-0.355080714859,2.26461539938
-22.3295861642,-1.33828408359,0.0368091546669,0.195080084146
-23.0654222535,-8.32121381987,0.651537347723,-1.96063341141
2.15253227639,11.8468289449,-0.925189280106,-3.70451032054
-27.1368696561,-5.61929062279,0.210474655297,6.10894251794
-4.36715622634,0.375764884713,-0.23101359447,3.15118074953
-9.85538780739,-13.015658747,0.899163233534,1.81431757805
17.1190700012,-11.9520006,0.79757741132,0.690472628992
-20.3293151482,-1.21472764248,0.0205096601181,0.212150679802
16.191776172,11.3615892979,-0.971985260946,-1.81118349718
-0.884276972942,-12.5183273216,0.945341759651,-2.2058126653
23.4613469115,4.61637700985,-0.455999666902,-2.86883402848
0.55813099508,1.69295175016,-0.17618758824,-2.83888342508
-7.61098816345,6.27912676772,-0.629656649994,1.37526413036
5.32993350683,7.79619821461,-0.716779815104,-0.655477043062
21.2636615332,9.39733782219,-0.779814932097,-3.72976600992
-11.5575877132,4.27314614085,-0.323163813051,-3.63896525918
28.114643349,-12.3816726504,1.00256872656,-5.32931889058
-0.790483955523,11.4799695441,-1.16587497253,6.30848724732
21.149002609,13.3356600166,-1.32221656383,5.22923880469
-10.8657098475,13.0846421352,-1.24983005659,5.39702321999
-3.80463733456,11.4369206617,-1.07323691218,3.32785314146
-1.50166262603,3.47895306428,-0.390297108369,0.251988207694
16.3985117304,6.28022892867,-0.616806322308,-0.772621442683
-11.8319708343,-13.9676699892,1.0633127812,-1.14427385748
16.1427122985,-12.9334838822,0.971106399425,-2.28894457349
-20.6939363317,7.80094361161,-0.652661864775,-1.52598588685
7.14428514045,11.9896185019,-0.910953676548,-4.72152588384
-28.9053497808,12.5631664678,-0.897511559865,-4.50908164908
-28.1090095518,-6.51782013221,0.333489258955,4.15591057746
-19.8472038113,11.8808958848,-1.00420582046,0.413762864891
-25.8315459044,-14.5179845631,1.19228947909,-3.108695568
6.93903360058,-8.0927522948,0.640381185204,-4.12029917638
-3.85422915472,-13.6383925608,1.11440068032,-4.21127162973
-27.8683989352,11.6914609817,-0.835553173262,-4.53967160286
8.15948648169,-13.263839595,0.944701940046,-0.286030603712
28.0659873897,14.7832007702,-1.26453167002,-1.80776004227
19.1378733176,-12.7162075552,0.92952960582,-2.32389193703
-9.87116174088,12.3481750109,-0.979673850699,-2.64442006763
7.10458409962,13.0574666894,-1.00773654526,-4.72154882511
4.26457596742,8.93717052515,-0.680218553116,-4.77654725588
-6.84562128425,11.5273403079,-0.863152846499,-4.67609956082
-16.5430637764,4.84536127102,-0.611015054754,5.38945433034
0.316950239352,8.49032475539,-0.876147167973,3.38225005286
-3.64195740008,7.37214186643,-0.776977648316,3.37306180128
8.14662410257,-13.1722915865,1.00120782325,-2.2214651547
12.1510570057,12.1292295635,-0.980231045937,-2.73269618865
3.74258012625,-3.10668129687,0.247972253499,-3.91076569445
12.3348543163,8.0490215017,-0.807028254107,1.2846641159
-0.747994205106,9.60949259745,-0.826290769129,-0.704453266569
17.151469879,12.3756087238,-1.04178870463,-1.7631165817
20.6971953026,-1.51148134049,0.0753297093027,-2.99177951763
-2.85448104464,-13.6128689318,1.11332436194,-4.19786576414
-28.1600292787,-6.30757093833,0.582143000359,-4.83230874897
14.5924498942,1.95494477871,-0.43236968064,5.07249260174
-3.63489026069,7.33495074847,-0.818291930999,4.34670450701
-12.5141039724,3.96009048158,-0.501877549713,3.30632774533
14.8063994482,-3.81364505004,0.110531948866,1.95712998063
17.1089032656,13.3215734955,-1.0956309271,-2.76744451972
-10.5161204459,3.26688389084,-0.243251729685,-3.69195006933
14.4399976895,6.01720246405,-0.805500776971,6.19978668016
22.5802350373,2.34272818076,-0.444269429828,4.04072759565
5.31935893431,8.67640851678,-0.945896987552,4.30850857423
-3.17760234962,-4.588615877,0.201591549745,2.00204254499
22.2401508846,10.490921877,-0.974585861069,0.152838037528
-8.86094197952,12.3379412969,-1.03669933304,-0.652586066384
-28.3814717165,-0.412400538396,0.0395416723244,-2.72509419845
27.1216141338,-12.4172611761,0.959517768638,-4.37165981115
1.07689960571,13.7767019601,-1.08401955312,-3.6715463369
-27.8979096035,12.5686059927,-0.941847218847,-3.54260884419
-18.457213476,2.62461206589,-0.417338546838,5.34383990375
9.43108520178,5.88040422464,-0.710129364074,4.26860880562
-20.3113341335,-1.27606069181,-0.0829655347477,4.2519408338
23.0463150103,15.4889767934,-1.37716779391,1.28192094696
30.1139260861,-12.3114924394,0.990088522062,-5.33662153209
26.582122717,1.61056814446,-0.220905944108,-1.97971727074
-5.43883739318,1.45794452492,-0.134380510024,-2.7809072179
-7.40391248077,0.418686615709,-0.020391737653,-3.79062576226
13.8517852134,-5.8751519483,0.49548939595,-5.09706185881
0.79656623063,-3.52588180483,0.032483046328,5.01478325642
-18.9893186976,-9.36846097811,0.544262717725,4.98550650095
25.1658975426,-12.6366083164,0.750905275694,3.65310256012
-20.2720311353,-2.26492042248,-0.0113914083386,4.18187303067
5.78023906025,-3.18714607989,0.0419951927164,3.03618770324
-15.8165836457,-14.2269582686,1.03872386886,0.841994649569
-3.52429201043,3.60946229439,-0.293645123428,-3.7304211909
-15.7370988545,9.86354615045,-1.03013550942,6.34114599271
28.5756273369,2.57468917835,-0.474824781445,4.01297876262
-20.2350559265,-3.26075218336,0.0965845425935,3.16581874801
6.3068027243,8.78907277453,-0.896543823523,2.30036122137
-24.8818567211,12.6786618842,-1.06563288801,0.442394835489
17.277034605,9.28000360446,-0.829459510853,-1.74764893026
-16.5462634013,4.04758647683,-0.345208492248,-2.65829055871
6.13362369893,-13.2270151057,1.08356644998,-5.27074857341
-21.8434557701,-14.3256241815,1.21593208801,-5.13557722182
-17.5072505547,3.78446815322,-0.484396929385,4.37786567897
-9.54261768415,4.27751279636,-0.408774125797,-0.654293604152
-23.8284447047,-14.4735807999,1.16705718328,-2.08821374739
30.4558894178,4.85878753678,-0.469001902441,-2.85204288077
0.518010296558,2.68213776462,-0.231873143922,-2.73657950051
-1.4865453141,2.67861531843,-0.211381168951,-3.72640386463
-24.9880244637,14.7560238585,-1.07162147073,-4.45930223559
1.55598745047,2.55578688687,-0.424108420891,4.23005323941
22.069805491,14.5427926249,-1.22224320091,-1.74503806142
-19.8692626488,11.9684713445,-0.893473284507,-3.56573227032
5.0287660887,14.9315175967,-1.14183944222,-4.63596604457
-15.5377020585,4.87102230487,-0.655227133184,6.35107966459
7.18245032375,11.8601060046,-1.08896903541,2.25803805157
3.56082360584,1.75407461063,-0.192937008915,-1.8446531059
23.6176312108,0.607770396479,-0.121440976741,-2.97369760157
-2.45184766608,1.62904517499,-0.102921328873,-4.80764689359
-30.3805813627,49.9864485307,-3.89497500005,-3.69279655696
30.4166805718,6.70360791131,-0.829509141197,4.1235944206
-8.59272816188,6.18427281529,-0.721105068154,4.32625249255
-7.81157146539,-13.9575955251,0.94136235102,2.78457823007
30.4405828583,5.696399736,-0.659544964969,1.08751864422
2.20822838829,10.7925505509,-0.931904619264,-0.74650755547
-6.85176984455,-13.7465297296,1.11894524547,-4.21327085884
-27.0630569561,16.6645666056,-1.23958900059,-4.45831420249
14.5548566164,3.06650177504,-0.548555410339,6.17810941985
0.435383921005,5.4846411082,-0.62407881615,3.31819918117
-26.6663227251,7.46863625023,-0.722879797406,2.51025506464
29.5390026317,2.7880781214,-0.319378718961,-1.93257718181
14.1321242614,-12.9605957855,1.04257324774,-4.26223329996
11.460874897,4.16096074822,-0.327020628821,-4.75573857213
-25.5480469564,3.69882063962,-0.230488529728,-4.55700281131
-17.3424355361,-0.231488547621,-0.208675472013,5.25106610019
-4.6902100186,8.32258118508,-0.78089531058,0.406895496703
8.43905076874,4.98371560214,-0.476270190797,-1.74661590652
8.47352474311,4.0105327349,-0.371703295727,-2.7632953578
-21.7844413279,9.89334203693,-0.753354400401,-2.59974526631
14.3401224004,7.26302161095,-0.58298401784,-4.72811497846
-25.5897308244,4.7214202601,-0.315385999604,-4.55935485982
-28.7092311408,7.62854531107,-0.511831181906,-4.58574993381
-20.5708931984,5.60411028172,-0.69272356114,6.39893839397
-21.8353325969,-13.5368844774,0.910285877084,3.88374172607
8.38901154527,6.83777740714,-0.770379403068,3.27025807275
-20.4436909576,1.81521065588,-0.267396775479,1.32801165652
23.3563574012,7.50833704685,-0.73675011698,-0.791541205312
27.4125658356,5.8008563401,-0.52096650806,-3.85580027559
-12.7968911559,10.277817383,-0.775875382058,-3.65431943271
14.1880291914,-13.18772913,0.761003165519,5.67267280211
-16.1495724957,-5.12879395342,0.18182564319,5.10025357989
-27.4595866078,2.42617804959,-0.37869060224,4.35651118724
21.4958054079,4.38968901663,-0.60332586172,3.12998444742
-8.81153491971,-13.9981445002,0.948292671574,2.78443334529
-24.5931673405,5.52126752227,-0.556306615428,1.39246196646
23.427050143,5.60209562364,-0.558712355761,-1.85692441912
26.3034065318,8.67644432075,-0.783663616154,-2.7998434613
4.43286750725,4.87833345508,-0.418438435486,-3.75371065253
28.3306862882,7.78351928447,-0.643433298665,-4.83041635775
-29.0226018686,15.6001191962,-1.15170798397,-4.4697057273
-27.4892961428,3.38169365269,-0.508495816836,6.42585744726
10.4701655944,4.90856915355,-0.635956126588,4.249581457
-10.278728495,-1.96768191722,-0.0328035162324,4.14236361278
-13.4334603511,2.00179815722,-0.36557874391,4.32115283602
-10.8111221198,-14.0905198224,0.974804173116,2.84156237464
8.49971822603,3.90745149604,-0.494031664326,2.23674022609
-7.30168127592,-1.71452421258,0.0548279302841,0.176740234713
12.9922098188,-8.96144907532,0.625125594413,-1.13556913087
20.0541291906,-10.7687528031,0.831288609545,-3.25304617778
15.2623109277,9.25872981554,-0.737902476718,-4.67267605832
5.10516842171,12.9630234952,-0.978295688511,-4.66420483882
-11.248604388,-3.76960434082,0.364073355409,-4.87677308511
16.1687454463,12.2632376131,-1.11551361062,1.23647650556
19.362786257,7.35877193218,-0.735550610684,0.232330592154
-13.902509725,-12.1578013663,0.906938347988,-0.112993821572
-6.83525027066,11.4666257916,-0.902097412188,-2.64758688208
-19.8766056013,-13.2337504843,1.07475539406,-3.08451626757
11.4653528543,4.12646386888,-0.342825488479,-3.78209122365
-16.9221455267,-12.1766869426,1.02574912774,-4.09189108861
-5.84703463738,11.5546449575,-0.85453328376,-4.64890506949
-10.6221621103,6.99268212923,-0.794530516859,5.37674844149
7.17996178601,-13.3363076523,0.836034054892,3.73843722785
2.19121253617,11.6718894094,-1.10887271212,3.28107738412
23.5272855843,3.50020797314,-0.501584677328,2.11726582293
-6.13739130129,-5.62790349226,0.288281226721,2.03781913364
18.486933334,4.31816073818,-0.530279402326,1.16397860547
-12.8197215426,-14.11042073,1.02618769301,0.822796263241
10.1179371694,-12.2055909572,0.865168616885,-0.263626459632
-20.4981840591,2.85503798694,-0.248860053931,-1.6541880092
15.5145505293,4.05394612848,-0.610651240302,5.15683207338
-19.4246917366,1.7552652861,-0.357391082321,4.30898581026
-3.48457458305,3.41996555611,-0.48522363493,3.24886409213
0.467945773238,4.58587880867,-0.556362714913,2.25253832058
6.3834868072,6.69136911962,-0.686087779738,1.24209750936
28.1041888023,-11.5001051288,0.773365195512,-0.364928950022
22.4297877718,5.52928362823,-0.555885903771,-1.84249270327
-13.6640888451,7.12718107062,-0.592899099463,-2.61226727128
17.3040729692,8.37684879874,-0.715539391622,-3.76166697568
-7.88882510052,-12.8091655289,1.04521309873,-4.18521100714
-22.7997548047,-14.5682529174,1.03227174442,2.90602415188
-26.8064770114,-14.6942809012,1.10262163525,0.928147879307
-16.0332012439,-9.0996351008,0.748388563521,-2.97678936317
-8.32350444842,-1.73025569493,0.179230701883,-3.85883382789
-24.5501315265,3.72151507235,-0.222807458411,-4.5720289555
17.5092821071,4.17390914794,-0.623379723739,5.17743403886
10.151004774,-13.1733479131,0.976402204,-1.26683037741
-13.4310040771,1.06667283538,-0.0839883844173,-2.76748250819
-15.8451700392,-14.1106201255,1.17782624972,-4.13841559374
-27.8287763217,10.6887131385,-0.750508716807,-4.54214401719
14.1837145273,12.1217171574,-1.16513429832,3.23142723361
12.2187072134,11.0443524026,-1.05128865363,2.23122387093
11.874600046,-6.03463657058,0.393706729557,-1.11285789254
16.7569043451,-2.77594633542,0.0809147732312,-0.0684391285115
-15.8280509909,-14.1723972507,1.08601326196,-1.17550822718
30.3393207866,7.86139748967,-0.724845396263,-2.84349548751
0.148457489536,-13.5015757476,1.06265449461,-3.24792118621
-4.40419402935,0.451362027716,-0.0287765512413,-3.87845192923
14.1263281545,-12.9058078167,1.04578569064,-5.31110623613
11.499551646,3.20045707695,-0.268479609808,-4.82734862696
8.15459353276,12.8351727312,-1.22857425177,4.30859517705
-20.8605695372,12.6838046987,-1.1698641623,4.46941720099
7.97608182587,-8.23640926412,0.465906831474,2.894850604
-14.8008138971,11.0178571953,-0.988444943155,2.40011404164
-5.86276997784,12.3671261096,-1.02582055622,-0.629913471993
29.17643831,11.8598193461,-0.987932989184,-2.82312861499
-1.64108480402,6.61456461736,-0.527394796992,-3.63974926415
14.0633652272,14.2286580001,-1.08775714483,-4.68652026444
-17.8768744308,12.0692604433,-0.86953884125,-4.55518459165
21.1219521454,13.397864431,-1.18633362035,0.224406863877
-23.2972751423,-2.25103214659,0.133723338014,-0.762102100445
29.5357158887,2.77374018355,-0.283160980332,-2.94783086797
5.42948969887,4.93975355829,-0.407927067305,-3.73621799218
30.1142419625,-12.3057059468,0.983413879888,-5.35258935475
-26.908407259,12.711651723,-0.912055620496,-4.50759645693
1.79953140245,-3.4315195306,-0.010935156235,6.03235850787
-11.8032213474,-14.1448280217,0.941343189707,3.81787492367
22.1572243107,-12.7034039951,0.817433333977,1.67098587347
-15.8240969873,-14.1330301117,1.04773202391,-0.146031517006
-17.4236388216,0.972583360154,-0.110442551866,-1.74168985868
11.5220821119,3.88474465597,-0.615606551792,6.17099671765
24.135455361,13.5193741873,-1.29800369614,3.18169678832
8.46074597465,4.92137241062,-0.592400088406,2.20730188108
3.37586012643,6.74871854041,-0.67556106687,0.276918982218
9.51119173788,3.0851716155,-0.311347660754,-2.82331761899
-28.6192993755,5.5437457949,-0.400038158441,-3.56193324416
6.18678848621,-13.4813149838,0.845066415097,4.75778620679
-9.82269458544,-14.0054362661,1.02535258927,0.840513142057
10.366856885,6.95832377024,-0.645205983777,-0.700999525168
-24.5279938667,3.64841775045,-0.339673565781,-0.571433452098
-23.8985817779,12.7028605305,-0.966794183667,-2.52025711891
-18.5566284751,4.00113789086,-0.263401179008,-4.59745223472
-5.96648771675,-9.83191838507,0.589899639557,3.91961194312
-27.78993814,-14.790468034,1.02226572574,3.90933156581
-28.8425948192,11.5142790675,-0.92951617267,-0.520909633273
24.1275618733,-12.5941162425,0.985475199263,-4.31856768265
18.4138390969,5.46948457432,-0.44325075996,-4.79612601573
8.11427284662,13.8532745423,-1.32019716759,4.29270984077
28.484727099,4.69638099485,-0.601962961328,2.10999370917
18.3224008085,8.29078680607,-0.791601113531,-0.744553831843
17.5489732108,2.3339872257,-0.276026276512,-1.90767297712
12.468671525,4.20667791468,-0.397761798784,-2.80728377685
31.0107462165,-8.40687377062,0.375430958079,4.71056888101
3.70985716586,-1.31076162153,-0.13818093995,4.06976701321
5.35235699007,6.92429581783,-0.578093226388,-3.72638014685
-22.0209884278,-8.53471149591,0.467243177306,6.05083828777
-16.434067134,1.7960237062,-0.293692946405,3.30896419686
18.1497343542,-12.8899371212,0.916119802412,-0.290760486124
-14.3419671879,-1.01437086189,0.0384742785985,-0.809195445515
17.1070110151,13.3764281207,-1.08793523573,-2.72688876813
-21.195660003,-5.20518056829,0.475877499745,-3.85743837872
7.69794495142,-1.99719053473,0.188983908138,-4.90769419268
-25.4329368431,0.643352889793,0.0317458429074,-4.69118894967
-21.7857252053,-14.5856544229,0.941687510817,5.87258509274
6.18160859735,-13.4510784544,0.864546340726,3.74353738017
5.18056917278,-13.3994380125,0.856914752613,3.76822483806
18.3326809853,8.17780563511,-0.824667915972,1.23900485181
20.6350980192,0.422330464099,-0.178992935419,0.0488993427647
21.3945419934,6.47499515649,-0.642789259563,-0.795659293375
21.1202276565,-12.6452901766,1.02603026745,-5.31235538192
-12.0681757515,-7.13875197329,0.324131863789,5.98889072685
7.2391284942,10.7760557474,-1.10606840111,5.24980739923
5.81685717378,-4.29091348368,0.177917432099,1.97231962383
-26.5464959434,4.41653319332,-0.487971136104,2.39773924722
-25.1273455042,-6.41155252605,0.416870891798,1.10313603272
19.194841879,11.443751208,-1.00622762603,-0.813509752326
-12.6275901667,6.16892257851,-0.514183252648,-2.61991818463
19.1278021108,-12.744380506,1.00562806982,-4.32030737195
-30.1472974585,44.0677444376,-3.42453727304,-3.81812970668
-13.8959399087,13.1305470839,-1.09149140536,-0.608025245514
-5.86731530505,12.4088752599,-1.01968609355,-1.67609418756
-27.6042168405,6.26170712114,-0.731218503435,6.46445152644
9.47000932895,4.89396785738,-0.629413586077,4.24702761163
4.59151407395,1.66950493842,-0.358067384621,4.17563346581
-1.36410235088,0.426050299275,-0.244849885164,4.16834989856
13.1648324453,-13.1358742481,0.890425410961,1.7297584038
-28.2028917323,-4.51676877861,0.285235875228,1.23178905462
17.1397243872,-12.8825937435,0.976126706433,-2.28232834982
-8.39070853119,0.27930334348,-0.0422198434232,-1.77538786302
12.2736435412,9.12720742943,-0.776434400129,-2.67089444915
-13.2764593615,-2.81611865843,0.223780669333,-2.80854712351
21.5895030234,2.28798270399,-0.497498942738,6.07558624355
-2.7995769372,-13.8496837838,0.853145500861,5.78773859426
17.1478929123,13.1904731151,-1.27779202705,4.24998091536
-19.6283549442,6.7310449249,-0.709753360823,3.43979381614
12.3802794422,7.02780629852,-0.754825427153,2.26449267466
-23.4750890526,2.65569736935,-0.351151144997,2.37731645778
27.1880481976,11.7530995308,-1.03680983931,-0.833112029049
-24.3353910464,-1.30309691315,0.0600238434357,-0.736494626415
1.55555241742,1.72913820903,-0.167427997086,-2.81452497464
-15.5141740024,3.12670142467,-0.230254594567,-3.65511512497
-5.78625691687,11.2912999524,-1.14889670759,6.31622942053
-17.7995161926,-14.3171341485,0.954205674625,3.85959942099
30.4452972589,5.75006950905,-0.692175133771,2.12454074693
0.773148509646,-3.33248326983,0.117943382886,1.06332207434
3.36563893707,6.78166022635,-0.614324812464,-1.70193910795
-26.3369001319,-1.37146344269,0.0888792786722,-1.73637470203
12.141903271,-13.0716608911,1.01241863313,-3.28154501539
28.2896942078,8.82345982672,-0.732445303119,-4.79684255981
-27.840183245,-14.54669912,1.25240220289,-5.09080316086
-0.312800759165,-0.549508977316,-0.250065231957,6.11106518203
-13.5444623532,4.97938383576,-0.645230056799,5.32732552219
-28.3150097701,-1.51936690782,-0.0129351211518,2.24580280899
11.9240319254,-7.02821112754,0.400868299309,0.852310779063
-23.3243938747,-1.30095124711,-0.0104024116494,1.2238423297
-9.4231895716,1.25409165576,-0.181124135662,-0.795325000099
24.3430121782,7.63830956859,-0.694099129888,-2.81816792141
-9.87094130392,12.3441593666,-0.980260977875,-2.64678530428
-26.4646031037,1.63014591767,-0.102392168321,-3.67544460929
-18.5739237189,5.70481721088,-0.707896804244,6.42543342911
-17.7946521801,-14.3531571705,0.941400391171,4.88981607027
5.46765014803,4.76268853384,-0.584326279292,3.2677248405
27.3691904166,7.58062880529,-0.820891754077,2.21665556004
25.3632688185,7.56196721404,-0.783419374794,1.2181221648
-24.6141651401,5.69200904158,-0.468505894164,-1.53969883309
-1.51898776914,3.61624153303,-0.317748633728,-2.69993289891
10.4975317076,3.17989636696,-0.241933412029,-4.78401419047
-21.8464944989,-14.3224905108,1.23606239882,-5.09253812816
7.45085374487,4.89529652237,-0.523809002504,0.254727166875
-10.3850526453,0.228107502638,-0.0846285399883,-0.781522194202
-19.8973862508,12.9103394192,-1.02362068773,-1.54593494933
-6.36476752951,-0.539140551433,0.0532321141027,-3.81382311783
-3.68353620838,7.55345805532,-0.5745488821,-4.62431597337
10.640345029,0.84689603484,-0.373771064229,6.09781628438
-16.3376219227,-0.225105579761,-0.239726834157,6.21138543704
14.5120592993,4.06449541087,-0.615956336424,5.17608930598
-13.3873725029,0.94540775825,-0.312414545534,5.22933619105
4.11924463051,13.6818297777,-1.3008319308,4.31887026034
27.2957163286,9.46470649094,-0.978627618652,2.20683588424
-5.67745759612,8.1717620595,-0.822616716292,2.36570971897
18.4912319956,4.29101556678,-0.528720602295,1.16885628059
23.5443236359,2.5663928429,-0.30435015133,-1.93606637273
2.15086623637,-13.3830056347,1.01663648389,-2.22732445348
-22.5418861638,3.80845871944,-0.31015074368,-2.61387111664
-3.88144605934,12.5961641755,-0.975814874292,-3.65755010499
-13.8389895873,11.1790652085,-0.818309897023,-4.63793510725
5.46748430211,4.6555696121,-0.548467618115,2.20269832726
14.4116982144,6.16514657058,-0.673005299044,1.2014872279
4.41480925742,5.77576770727,-0.601316756355,0.257472284826
-17.820992727,-14.2745874661,1.06931718203,-0.167745854331
16.0806134824,14.2968459483,-1.23338114293,-0.750257987057
18.5490327159,3.17785998084,-0.524150838551,5.16652158538
-27.5001539537,3.43165666953,-0.456254410541,4.42971807494
23.4953098563,4.40682228745,-0.576107057968,3.16780788843
-20.6893704069,7.82185928884,-0.673719213887,0.381256324551
8.40438060265,5.96393523016,-0.574636834605,-0.718064920675
-26.6459696197,6.57588468551,-0.563583900558,-0.511023655068
-8.84545889559,-13.8687660296,1.12524161654,-3.15735155823
-11.8420695977,-13.9956228719,1.1393761562,-3.14069731773
23.1182957369,-12.5656509746,1.0246132387,-5.30307460936
-26.7920432622,9.74569826497,-0.670110526025,-4.55424449807
21.1588983271,-12.8191270407,0.845916817308,1.67586510559
23.1528856131,-12.7271833995,0.862559705096,0.6705349199
28.5073987411,3.72787657808,-0.421047141124,-0.889371859541
-23.8336046148,-14.386673783,1.17065112882,-3.08454904351
-6.84075656949,11.4913021948,-0.875957174606,-3.64588197245
1.48344116934,4.55969487822,-0.631124737042,5.25374237166
30.1574784106,-12.4852731742,0.767555887436,2.61525866711
24.1357326304,-12.6064901006,0.926650997915,-2.34527005887
-18.7843637038,9.99493628166,-0.774303574034,-2.62505151656
28.1184117514,-12.400839388,0.989059865776,-5.35395797442
3.54331707367,1.86150458958,-0.131248170132,-4.83653241773
-26.353943153,-1.37144634708,0.186494670354,-4.7773664238
-27.757131996,9.57374342809,-0.84293693887,1.38989660181
28.1946938095,11.7641135233,-1.08163787569,0.128604202603
28.4908511822,3.84817598639,-0.375050160737,-3.91167303603
-14.7939661777,10.1955944861,-0.773143295484,-3.65837229068
-28.6646440244,6.58808557866,-0.471283800374,-4.53570491899
-9.83256025455,-13.8734848484,1.03379917594,-1.20188196229
3.75713724801,-3.26247763581,0.200285123706,-2.02480857097
22.3457034776,7.54082796197,-0.693048431934,-2.81777027275
-5.60451767393,5.51459793897,-0.429894116008,-4.70246225355
-13.851280674,-13.9910704322,1.17449840313,-5.19408143457
-22.5318258362,4.57724793972,-0.608834931568,6.41862383634
2.55418496617,2.62453352694,-0.441298612937,4.24574001555
-13.8736153161,13.0006272343,-1.17669454288,3.43310017891
-5.60962457979,6.31132047038,-0.638674317846,1.37681026016
19.3967538065,6.36755355645,-0.626181431263,-0.763629037324
17.1913304854,11.368467959,-0.957307491653,-1.76793075534
-21.8181347162,10.8493977332,-0.85123058271,-1.56459772092
18.5762046379,1.38745251066,-0.119775712672,-3.90173315823
-9.5183484791,3.31975418876,-0.232901407574,-3.67164202816
-27.834220138,-14.6006542323,1.23817691034,-4.06094864321
11.769726253,-3.75796268497,0.314714443225,-4.96784600675
-28.2768709437,-3.35256516392,0.353507166018,-4.75327519319
-19.5495526575,4.74799507831,-0.55300018706,3.40044218262
-21.7569421368,9.77065421137,-0.884099534322,2.39168698721
11.4540671931,4.99210458758,-0.552096228338,1.2306018127
-19.9294904024,13.8577609331,-1.12880180038,-0.52667841561
-3.47380310659,2.54416189044,-0.262693313037,-1.73149226245
-24.819718084,10.6967623862,-0.811919841127,-2.5732549305
-11.2438397008,-3.7779911285,0.33129542688,-3.89689396916
9.65591814409,-0.893420621941,0.0886560422502,-4.92607361384
25.1419767012,13.5068354996,-1.32227625933,4.19611156403
-15.5113559961,3.89258325374,-0.484018962475,3.33991560949
